num_reads,num_writes,total_ops,ratio_rw,avg_io_size,avg_elapsed,std_elapsed,rango_tiempo
-0.325045456003854,-0.5748464109560705,-0.40472234984328354,-0.2552090472018318,-0.20512924139544958,-0.44799109212563415,-0.4604292000394944,0.45128954820287703
-0.325045456003854,-0.5757522339011972,-0.40493098831575536,-0.2552090472018318,-0.19980932665394105,-0.4562221338474463,-0.4581865894490977,-1.3655567030587692
-0.325045456003854,-0.5759786896374789,-0.4049831479338733,-0.2552090472018318,-0.1806576335845104,-0.45920790388378996,-0.4626994179650375,-1.3655589506175347
-0.325045456003854,-0.47339424110187356,-0.38135484092643895,-0.2552090472018318,-0.15185978673708458,-0.45072161952760526,-0.42920158900557503,0.8819408420585262
1.908248818383793,1.4421948321049374,1.930881030242575,0.7574408906881033,-0.11322186974220294,1.2113198182334475,0.951956536578904,0.9121221339473032
3.4144196830372997,2.4739271666043146,3.43036573189759,0.8668389384242703,-0.1176597490110952,2.204110673761505,3.0162045638884143,0.9123648967358554
-0.325045456003854,-0.45754233956215534,-0.37770366765818203,-0.2552090472018318,-0.1519057279586476,-0.4541908615770021,-0.4340742200858137,0.9055675273241643
-0.3185705151174467,0.27640070172680015,-0.20322974505361735,-0.24825867404843088,-0.09727261067103173,-0.20795203798860815,0.31620981606121196,0.9099622261961556
-0.325045456003854,-0.5759786896374789,-0.4049831479338733,-0.2552090472018318,-0.1806576335845104,-0.4446825361394155,-0.4626994179650375,-1.3655589506175347
-0.325045456003854,-0.5757522339011972,-0.40493098831575536,-0.2552090472018318,-0.1806576335845104,-0.4506540762121028,-0.4562701828190411,-1.2897826541544386
5.883239932168011,2.915515852353609,5.600414484077055,1.3720352520470742,-0.11924056339752304,1.9903419884904987,2.9382012178710144,0.9125490643452951
-0.325045456003854,-0.48720804101505666,-0.38453657763163435,-0.2552090472018318,-0.18600191434773575,-0.45657797866368893,-0.45882056296020146,0.8057650958529335
-0.325045456003854,-0.574393499483507,-0.4046180306070476,-0.2552090472018318,-0.16788983820488998,-0.43156935692574416,-0.45287432872905076,-1.3655560117927958
-0.3185705151174467,0.16226701064082866,-0.22951819258506745,-0.2471844673421095,-0.08860808948061989,-0.331466683182669,0.029710449349853407,0.91025030279135
0.2734507626599259,1.2204946662851635,0.5102095115637922,0.049655209442546915,-0.12681562145078992,0.8533532777798231,0.6425258766051666,0.9100895324575307
-0.325045456003854,-0.5759786896374789,-0.4049831479338733,-0.2552090472018318,-0.1806576335845104,-0.4329008489689785,-0.4626994179650375,-1.3655589506175347
-0.325045456003854,-0.5626178011968592,-0.40190573046491385,-0.2552090472018318,-0.1781040745085863,-0.4095661146759325,-0.2792321754665091,0.8252355047913987
-0.325045456003854,-0.5752993224286338,-0.4048266690795194,-0.2552090472018318,-0.1806576335845104,-0.4507347726995715,-0.4606397962585096,-1.265521273403035
0.7473043692603658,2.308161567646118,1.157719010880105,0.0850476099524296,-0.12821596276524236,1.173008686034804,1.0197609992914218,0.9125126652255215
-0.325045456003854,-0.5610326110428874,-0.40154061313808814,-0.2552090472018318,-0.17837086426278734,-0.45592464082647943,-0.4595291454144822,0.844358157838976
-0.325045456003854,-0.5700908404941549,-0.4036269978628064,-0.2552090472018318,-0.1806576335845104,-0.45596808934985955,-0.4593559761428342,-1.157193911972453
